"","state_code","school_code","people","year","acs_state_name"
"717",32,17,70759,2008,"new mexico"
"718",32,18,144648,2008,"new mexico"
"719",32,19,375280,2008,"new mexico"
"720",32,20,126830,2008,"new mexico"
"721",32,21,268408,2008,"new mexico"
"722",32,22,82670,2008,"new mexico"
"723",32,23,24202,2008,"new mexico"
"724",32,24,12182,2008,"new mexico"
"725",32,NA,117936,2008,"new mexico"
"726",33,1,34925,2008,"new york"
"727",33,2,20852,2008,"new york"
"728",33,3,14888,2008,"new york"
"729",33,4,14285,2008,"new york"
"730",33,5,14715,2008,"new york"
"731",33,6,13823,2008,"new york"
"732",33,7,19149,2008,"new york"
"733",33,8,17659,2008,"new york"
"734",33,9,20173,2008,"new york"
"735",33,10,24154,2008,"new york"
"736",33,11,31945,2008,"new york"
"737",33,12,28145,2008,"new york"
"738",33,13,34985,2008,"new york"
"739",33,14,39888,2008,"new york"
"740",33,15,12828,2008,"new york"
"741",33,16,264808,2008,"new york"
"742",33,17,39385,2008,"new york"
"743",33,18,63075,2008,"new york"
"744",33,19,160426,2008,"new york"
"745",33,20,88111,2008,"new york"
"746",33,21,204358,2008,"new york"
"747",33,22,80448,2008,"new york"
"748",33,23,16517,2008,"new york"
"749",33,24,9858,2008,"new york"
"750",33,NA,46409,2008,"new york"
"751",34,1,251074,2008,"north carolina"
"752",34,2,165959,2008,"north carolina"
"753",34,3,111939,2008,"north carolina"
"754",34,4,120371,2008,"north carolina"
"755",34,5,120475,2008,"north carolina"
"756",34,6,130399,2008,"north carolina"
"757",34,7,129983,2008,"north carolina"
"758",34,8,141889,2008,"north carolina"
"759",34,9,184391,2008,"north carolina"
"760",34,10,149048,2008,"north carolina"
"761",34,11,213328,2008,"north carolina"
"762",34,12,197442,2008,"north carolina"
"763",34,13,237760,2008,"north carolina"
"764",34,14,267729,2008,"north carolina"
"765",34,15,122090,2008,"north carolina"
"766",34,16,1793522,2008,"north carolina"
"767",34,17,170387,2008,"north carolina"
"768",34,18,373444,2008,"north carolina"
"769",34,19,934298,2008,"north carolina"
"770",34,20,408261,2008,"north carolina"
"771",34,21,1365248,2008,"north carolina"
"772",34,22,543829,2008,"north carolina"
"773",34,23,141800,2008,"north carolina"
"774",34,24,76710,2008,"north carolina"
"775",34,NA,331285,2008,"north carolina"
"776",35,1,71956,2008,"north dakota"
"777",35,2,27450,2008,"north dakota"
"778",35,3,31920,2008,"north dakota"
"779",35,4,26937,2008,"north dakota"
"780",35,5,33765,2008,"north dakota"
"781",35,6,36829,2008,"north dakota"
"782",35,7,31956,2008,"north dakota"
"783",35,8,31991,2008,"north dakota"
"784",35,9,56497,2008,"north dakota"
"785",35,10,38059,2008,"north dakota"
"786",35,11,50638,2008,"north dakota"
"787",35,12,62435,2008,"north dakota"
"788",35,13,69643,2008,"north dakota"
"789",35,14,77602,2008,"north dakota"
"790",35,15,29717,2008,"north dakota"
"791",35,16,329831,2008,"north dakota"
"792",35,17,70915,2008,"north dakota"
"793",35,18,102432,2008,"north dakota"
"794",35,19,284813,2008,"north dakota"
"795",35,20,101366,2008,"north dakota"
"796",35,21,186213,2008,"north dakota"
"797",35,22,98441,2008,"north dakota"
"798",35,23,19988,2008,"north dakota"
"799",35,24,21414,2008,"north dakota"
"800",35,NA,91548,2008,"north dakota"
"801",36,1,646173,2008,"ohio"
"802",36,2,277298,2008,"ohio"
"803",36,3,238548,2008,"ohio"
"804",36,4,245731,2008,"ohio"
"805",36,5,265613,2008,"ohio"
"806",36,6,293235,2008,"ohio"
"807",36,7,279824,2008,"ohio"
"808",36,8,330109,2008,"ohio"
"809",36,9,457002,2008,"ohio"
"810",36,10,340597,2008,"ohio"
"811",36,11,525918,2008,"ohio"
"812",36,12,507812,2008,"ohio"
"813",36,13,623933,2008,"ohio"
"814",36,14,648108,2008,"ohio"
"815",36,15,348073,2008,"ohio"
"816",36,16,3615416,2008,"ohio"
"817",36,17,586976,2008,"ohio"
"818",36,18,792419,2008,"ohio"
"819",36,19,2138619,2008,"ohio"
"820",36,20,1171110,2008,"ohio"
"821",36,21,2619738,2008,"ohio"
"822",36,22,1287743,2008,"ohio"
"823",36,23,358765,2008,"ohio"
"824",36,24,175498,2008,"ohio"
"825",36,NA,716039,2008,"ohio"
"826",37,1,319677,2008,"oklahoma"
"827",37,2,156073,2008,"oklahoma"
"828",37,3,131475,2008,"oklahoma"
"829",37,4,128751,2008,"oklahoma"
"830",37,5,131656,2008,"oklahoma"
"831",37,6,142737,2008,"oklahoma"
"832",37,7,141542,2008,"oklahoma"
"833",37,8,153838,2008,"oklahoma"
"834",37,9,210235,2008,"oklahoma"
"835",37,10,175559,2008,"oklahoma"
"836",37,11,256578,2008,"oklahoma"
"837",37,12,295638,2008,"oklahoma"
"838",37,13,324461,2008,"oklahoma"
"839",37,14,340447,2008,"oklahoma"
"840",37,15,98848,2008,"oklahoma"
"841",37,16,1654800,2008,"oklahoma"
"842",37,17,305430,2008,"oklahoma"
"843",37,18,501999,2008,"oklahoma"
"844",37,19,1171618,2008,"oklahoma"
"845",37,20,521639,2008,"oklahoma"
"846",37,21,1147326,2008,"oklahoma"
"847",37,22,374110,2008,"oklahoma"
"848",37,23,90174,2008,"oklahoma"
"849",37,24,64860,2008,"oklahoma"
"850",37,NA,382943,2008,"oklahoma"
"851",38,1,17897,2008,"oregon"
"852",38,2,9458,2008,"oregon"
"853",38,3,7307,2008,"oregon"
"854",38,4,7717,2008,"oregon"
"855",38,5,6647,2008,"oregon"
"856",38,6,7758,2008,"oregon"
"857",38,7,6886,2008,"oregon"
"858",38,8,6937,2008,"oregon"
"859",38,9,9683,2008,"oregon"
"860",38,10,7909,2008,"oregon"
"861",38,11,24115,2008,"oregon"
"862",38,12,15494,2008,"oregon"
"863",38,13,14114,2008,"oregon"
"864",38,14,16686,2008,"oregon"
"865",38,15,5858,2008,"oregon"
"866",38,16,127200,2008,"oregon"
"867",38,17,16684,2008,"oregon"
"868",38,18,33322,2008,"oregon"
"869",38,19,101865,2008,"oregon"
"870",38,20,61849,2008,"oregon"
"871",38,21,88709,2008,"oregon"
"872",38,22,17062,2008,"oregon"
"873",38,23,4947,2008,"oregon"
"874",38,24,3919,2008,"oregon"
"875",38,NA,21458,2008,"oregon"
"876",39,1,365900,2008,"pennsylvania"
"877",39,2,183223,2008,"pennsylvania"
"878",39,3,148181,2008,"pennsylvania"
"879",39,4,159600,2008,"pennsylvania"
"880",39,5,157796,2008,"pennsylvania"
"881",39,6,162698,2008,"pennsylvania"
"882",39,7,158431,2008,"pennsylvania"
"883",39,8,158019,2008,"pennsylvania"
"884",39,9,178098,2008,"pennsylvania"
"885",39,10,189858,2008,"pennsylvania"
"886",39,11,290985,2008,"pennsylvania"
"887",39,12,291150,2008,"pennsylvania"
"888",39,13,374281,2008,"pennsylvania"
"889",39,14,422722,2008,"pennsylvania"
"890",39,15,158155,2008,"pennsylvania"
"891",39,16,2758784,2008,"pennsylvania"
"892",39,17,317823,2008,"pennsylvania"
"893",39,18,649005,2008,"pennsylvania"
"894",39,19,1366566,2008,"pennsylvania"
"895",39,20,609611,2008,"pennsylvania"
"896",39,21,1266800,2008,"pennsylvania"
"897",39,22,478250,2008,"pennsylvania"
"898",39,23,122592,2008,"pennsylvania"
"899",39,24,74330,2008,"pennsylvania"
"900",39,NA,443052,2008,"pennsylvania"
"901",40,1,129466,2008,"rhode island"
"902",40,2,64988,2008,"rhode island"
"903",40,3,59195,2008,"rhode island"
"904",40,4,53224,2008,"rhode island"
"905",40,5,48127,2008,"rhode island"
"906",40,6,55538,2008,"rhode island"
"907",40,7,53934,2008,"rhode island"
"908",40,8,48163,2008,"rhode island"
"909",40,9,73294,2008,"rhode island"
"910",40,10,61565,2008,"rhode island"
"911",40,11,96015,2008,"rhode island"
"912",40,12,99923,2008,"rhode island"
"913",40,13,116248,2008,"rhode island"
"914",40,14,146885,2008,"rhode island"
"915",40,15,47466,2008,"rhode island"
"916",40,16,742929,2008,"rhode island"
"917",40,17,144247,2008,"rhode island"
"918",40,18,213753,2008,"rhode island"
"919",40,19,500727,2008,"rhode island"
"920",40,20,174886,2008,"rhode island"
"921",40,21,383630,2008,"rhode island"
"922",40,22,116648,2008,"rhode island"
"923",40,23,31295,2008,"rhode island"
"924",40,24,21632,2008,"rhode island"
"925",40,NA,158583,2008,"rhode island"
"926",41,1,131396,2008,"south carolina"
"927",41,2,52200,2008,"south carolina"
"928",41,3,48357,2008,"south carolina"
"929",41,4,52539,2008,"south carolina"
"930",41,5,50270,2008,"south carolina"
"931",41,6,54960,2008,"south carolina"
"932",41,7,48889,2008,"south carolina"
"933",41,8,53283,2008,"south carolina"
"934",41,9,74758,2008,"south carolina"
"935",41,10,59782,2008,"south carolina"
"936",41,11,80055,2008,"south carolina"
"937",41,12,91633,2008,"south carolina"
"938",41,13,100010,2008,"south carolina"
"939",41,14,119911,2008,"south carolina"
"940",41,15,56573,2008,"south carolina"
"941",41,16,632402,2008,"south carolina"
"942",41,17,136857,2008,"south carolina"
"943",41,18,253020,2008,"south carolina"
"944",41,19,562404,2008,"south carolina"
"945",41,20,229923,2008,"south carolina"
"946",41,21,487858,2008,"south carolina"
"947",41,22,178097,2008,"south carolina"
"948",41,23,48950,2008,"south carolina"
"949",41,24,35730,2008,"south carolina"
"950",41,NA,150203,2008,"south carolina"
"951",42,1,357385,2008,"south dakota"
"952",42,2,186097,2008,"south dakota"
"953",42,3,141759,2008,"south dakota"
"954",42,4,145159,2008,"south dakota"
"955",42,5,156937,2008,"south dakota"
"956",42,6,160302,2008,"south dakota"
"957",42,7,165351,2008,"south dakota"
"958",42,8,176453,2008,"south dakota"
"959",42,9,189820,2008,"south dakota"
"960",42,10,198513,2008,"south dakota"
"961",42,11,330544,2008,"south dakota"
"962",42,12,314470,2008,"south dakota"
"963",42,13,421037,2008,"south dakota"
"964",42,14,426633,2008,"south dakota"
"965",42,15,159084,2008,"south dakota"
"966",42,16,3229153,2008,"south dakota"
"967",42,17,356685,2008,"south dakota"
"968",42,18,587298,2008,"south dakota"
"969",42,19,1270757,2008,"south dakota"
"970",42,20,682821,2008,"south dakota"
"971",42,21,1501284,2008,"south dakota"
"972",42,22,591035,2008,"south dakota"
"973",42,23,153372,2008,"south dakota"
"974",42,24,108205,2008,"south dakota"
"975",42,NA,438125,2008,"south dakota"
"976",44,1,36109,2008,"texas"
"977",44,2,12024,2008,"texas"
"978",44,3,12392,2008,"texas"
"979",44,4,10972,2008,"texas"
"980",44,5,11909,2008,"texas"
"981",44,6,12614,2008,"texas"
"982",44,7,18302,2008,"texas"
"983",44,8,16199,2008,"texas"
"984",44,9,19187,2008,"texas"
"985",44,10,21162,2008,"texas"
"986",44,11,28889,2008,"texas"
"987",44,12,32916,2008,"texas"
"988",44,13,37924,2008,"texas"
"989",44,14,31505,2008,"texas"
"990",44,15,16316,2008,"texas"
"991",44,16,191566,2008,"texas"
"992",44,17,34713,2008,"texas"
"993",44,18,49676,2008,"texas"
"994",44,19,132958,2008,"texas"
"995",44,20,58529,2008,"texas"
"996",44,21,147739,2008,"texas"
"997",44,22,58181,2008,"texas"
"998",44,23,14207,2008,"texas"
"999",44,24,8963,2008,"texas"
"1000",44,NA,35836,2008,"texas"
"1001",45,1,147872,2008,"utah"
"1002",45,2,71914,2008,"utah"
"1003",45,3,70637,2008,"utah"
"1004",45,4,60399,2008,"utah"
"1005",45,5,59029,2008,"utah"
"1006",45,6,69401,2008,"utah"
"1007",45,7,59078,2008,"utah"
"1008",45,8,73246,2008,"utah"
"1009",45,9,83302,2008,"utah"
"1010",45,10,90585,2008,"utah"
"1011",45,11,124120,2008,"utah"
"1012",45,12,132613,2008,"utah"
"1013",45,13,178361,2008,"utah"
"1014",45,14,172111,2008,"utah"
"1015",45,15,65573,2008,"utah"
"1016",45,16,920947,2008,"utah"
"1017",45,17,145961,2008,"utah"
"1018",45,18,219970,2008,"utah"
"1019",45,19,552671,2008,"utah"
"1020",45,20,267526,2008,"utah"
"1021",45,21,483799,2008,"utah"
"1022",45,22,185150,2008,"utah"
"1023",45,23,41567,2008,"utah"
"1024",45,24,29097,2008,"utah"
"1025",45,NA,174871,2008,"utah"
"1026",46,1,26634,2008,"vermont"
"1027",46,2,15183,2008,"vermont"
"1028",46,3,9236,2008,"vermont"
"1029",46,4,11770,2008,"vermont"
"1030",46,5,12232,2008,"vermont"
"1031",46,6,12834,2008,"vermont"
"1032",46,7,10534,2008,"vermont"
"1033",46,8,11913,2008,"vermont"
"1034",46,9,11510,2008,"vermont"
"1035",46,10,8749,2008,"vermont"
"1036",46,11,30057,2008,"vermont"
"1037",46,12,19285,2008,"vermont"
"1038",46,13,21008,2008,"vermont"
"1039",46,14,23249,2008,"vermont"
"1040",46,15,7110,2008,"vermont"
"1041",46,16,171828,2008,"vermont"
"1042",46,17,26649,2008,"vermont"
"1043",46,18,45092,2008,"vermont"
"1044",46,19,111031,2008,"vermont"
"1045",46,20,57993,2008,"vermont"
"1046",46,21,91066,2008,"vermont"
"1047",46,22,22405,2008,"vermont"
"1048",46,23,8754,2008,"vermont"
"1049",46,24,5848,2008,"vermont"
"1050",46,NA,32224,2008,"vermont"
"1051",47,1,211744,2008,"virginia"
"1052",47,2,87501,2008,"virginia"
"1053",47,3,89987,2008,"virginia"
"1054",47,4,80117,2008,"virginia"
"1055",47,5,89251,2008,"virginia"
"1056",47,6,91646,2008,"virginia"
"1057",47,7,91541,2008,"virginia"
"1058",47,8,92739,2008,"virginia"
"1059",47,9,124846,2008,"virginia"
"1060",47,10,118922,2008,"virginia"
"1061",47,11,206648,2008,"virginia"
"1062",47,12,176405,2008,"virginia"
"1063",47,13,225596,2008,"virginia"
"1064",47,14,242211,2008,"virginia"
"1065",47,15,87149,2008,"virginia"
"1066",47,16,1293787,2008,"virginia"
"1067",47,17,275117,2008,"virginia"
"1068",47,18,337554,2008,"virginia"
"1069",47,19,778306,2008,"virginia"
"1070",47,20,268071,2008,"virginia"
"1071",47,21,664001,2008,"virginia"
"1072",47,22,225691,2008,"virginia"
"1073",47,23,63628,2008,"virginia"
"1074",47,24,43159,2008,"virginia"
"1075",47,NA,249271,2008,"virginia"
"1076",48,1,1120201,2008,"washington"
"1077",48,2,428501,2008,"washington"
"1078",48,3,396982,2008,"washington"
"1079",48,4,397901,2008,"washington"
"1080",48,5,447537,2008,"washington"
"1081",48,6,492392,2008,"washington"
"1082",48,7,444683,2008,"washington"
"1083",48,8,479857,2008,"washington"
"1084",48,9,855949,2008,"washington"
"1085",48,10,510535,2008,"washington"
"1086",48,11,671732,2008,"washington"
"1087",48,12,857359,2008,"washington"
"1088",48,13,799082,2008,"washington"
"1089",48,14,816346,2008,"washington"
"1090",48,15,330250,2008,"washington"
"1091",48,16,3873282,2008,"washington"
"1092",48,17,797513,2008,"washington"
"1093",48,18,1223036,2008,"washington"
"1094",48,19,3149739,2008,"washington"
"1095",48,20,1033959,2008,"washington"
"1096",48,21,2742648,2008,"washington"
"1097",48,22,889046,2008,"washington"
"1098",48,23,219007,2008,"washington"
"1099",48,24,143680,2008,"washington"
"1100",48,NA,1205757,2008,"washington"
"1101",49,1,114883,2008,"wisconsin"
"1102",49,2,57240,2008,"wisconsin"
"1103",49,3,49869,2008,"wisconsin"
"1104",49,4,46813,2008,"wisconsin"
"1105",49,5,49930,2008,"wisconsin"
"1106",49,6,51257,2008,"wisconsin"
"1107",49,7,41161,2008,"wisconsin"
"1108",49,8,45254,2008,"wisconsin"
"1109",49,9,60001,2008,"wisconsin"
"1110",49,10,43377,2008,"wisconsin"
"1111",49,11,54960,2008,"wisconsin"
"1112",49,12,61605,2008,"wisconsin"
"1113",49,13,64028,2008,"wisconsin"
"1114",49,14,90201,2008,"wisconsin"
"1115",49,15,39648,2008,"wisconsin"
"1116",49,16,435280,2008,"wisconsin"
"1117",49,17,57744,2008,"wisconsin"
"1118",49,18,174636,2008,"wisconsin"
"1119",49,19,390854,2008,"wisconsin"
"1120",49,20,171742,2008,"wisconsin"
"1121",49,21,326100,2008,"wisconsin"
"1122",49,22,102297,2008,"wisconsin"
"1123",49,23,24759,2008,"wisconsin"
"1124",49,24,18338,2008,"wisconsin"
"1125",49,NA,164447,2008,"wisconsin"
"1126",50,1,14941,2008,"wyoming"
"1127",50,2,7478,2008,"wyoming"
"1128",50,3,4332,2008,"wyoming"
"1129",50,4,5952,2008,"wyoming"
"1130",50,5,6292,2008,"wyoming"
"1131",50,6,7922,2008,"wyoming"
"1132",50,7,8876,2008,"wyoming"
"1133",50,8,5437,2008,"wyoming"
"1134",50,9,10428,2008,"wyoming"
"1135",50,10,6199,2008,"wyoming"
"1136",50,11,20168,2008,"wyoming"
"1137",50,12,15610,2008,"wyoming"
"1138",50,13,17793,2008,"wyoming"
"1139",50,14,16597,2008,"wyoming"
"1140",50,15,4987,2008,"wyoming"
"1141",50,16,144540,2008,"wyoming"
"1142",50,17,18291,2008,"wyoming"
"1143",50,18,32605,2008,"wyoming"
"1144",50,19,65370,2008,"wyoming"
"1145",50,20,38145,2008,"wyoming"
"1146",50,21,93441,2008,"wyoming"
"1147",50,22,40318,2008,"wyoming"
"1148",50,23,9492,2008,"wyoming"
"1149",50,24,5923,2008,"wyoming"
"1150",50,NA,20133,2008,"wyoming"
"1151",51,1,254055,2008,"puerto rico"
"1152",51,2,124597,2008,"puerto rico"
"1153",51,3,101752,2008,"puerto rico"
"1154",51,4,104467,2008,"puerto rico"
"1155",51,5,109333,2008,"puerto rico"
"1156",51,6,109911,2008,"puerto rico"
"1157",51,7,113285,2008,"puerto rico"
"1158",51,8,124890,2008,"puerto rico"
"1159",51,9,150296,2008,"puerto rico"
"1160",51,10,161550,2008,"puerto rico"
"1161",51,11,194730,2008,"puerto rico"
"1162",51,12,197095,2008,"puerto rico"
"1163",51,13,245258,2008,"puerto rico"
"1164",51,14,253385,2008,"puerto rico"
"1165",51,15,89845,2008,"puerto rico"
"1166",51,16,1352948,2008,"puerto rico"
"1167",51,17,230175,2008,"puerto rico"
"1168",51,18,403935,2008,"puerto rico"
"1169",51,19,948899,2008,"puerto rico"
"1170",51,20,375141,2008,"puerto rico"
"1171",51,21,1104860,2008,"puerto rico"
"1172",51,22,510378,2008,"puerto rico"
"1173",51,23,117840,2008,"puerto rico"
"1174",51,24,79385,2008,"puerto rico"
"1175",51,NA,311079,2008,"puerto rico"
"1176",53,1,219369,2008,NA
"1177",53,2,95791,2008,NA
"1178",53,3,83871,2008,NA
"1179",53,4,84668,2008,NA
"1180",53,5,89560,2008,NA
"1181",53,6,95722,2008,NA
"1182",53,7,98183,2008,NA
"1183",53,8,99500,2008,NA
"1184",53,9,128481,2008,NA
"1185",53,10,107645,2008,NA
"1186",53,11,134789,2008,NA
"1187",53,12,149367,2008,NA
"1188",53,13,172126,2008,NA
"1189",53,14,187073,2008,NA
"1190",53,15,92223,2008,NA
"1191",53,16,1037131,2008,NA
"1192",53,17,192344,2008,NA
"1193",53,18,436702,2008,NA
"1194",53,19,920008,2008,NA
"1195",53,20,453337,2008,NA
"1196",53,21,935395,2008,NA
"1197",53,22,332440,2008,NA
"1198",53,23,88160,2008,NA
"1199",53,24,53676,2008,NA
"1200",53,NA,261663,2008,NA
"1201",54,1,61786,2008,NA
"1202",54,2,20413,2008,NA
"1203",54,3,22464,2008,NA
"1204",54,4,20801,2008,NA
"1205",54,5,22971,2008,NA
"1206",54,6,22937,2008,NA
"1207",54,7,24110,2008,NA
"1208",54,8,25451,2008,NA
"1209",54,9,29359,2008,NA
"1210",54,10,35635,2008,NA
"1211",54,11,63941,2008,NA
"1212",54,12,60115,2008,NA
"1213",54,13,72054,2008,NA
"1214",54,14,70882,2008,NA
"1215",54,15,19522,2008,NA
"1216",54,16,478210,2008,NA
"1217",54,17,89261,2008,NA
"1218",54,18,93484,2008,NA
"1219",54,19,211030,2008,NA
"1220",54,20,82780,2008,NA
"1221",54,21,145322,2008,NA
"1222",54,22,60874,2008,NA
"1223",54,23,15816,2008,NA
"1224",54,24,9014,2008,NA
"1225",54,NA,56236,2008,NA
"1226",55,1,168435,2008,NA
"1227",55,2,87800,2008,NA
"1228",55,3,77774,2008,NA
"1229",55,4,71976,2008,NA
"1230",55,5,70105,2008,NA
"1231",55,6,82036,2008,NA
"1232",55,7,73617,2008,NA
"1233",55,8,76601,2008,NA
"1234",55,9,100259,2008,NA
"1235",55,10,81302,2008,NA
"1236",55,11,148933,2008,NA
"1237",55,12,110075,2008,NA
"1238",55,13,145356,2008,NA
"1239",55,14,178592,2008,NA
"1240",55,15,73978,2008,NA
"1241",55,16,1296953,2008,NA
"1242",55,17,148195,2008,NA
"1243",55,18,342353,2008,NA
"1244",55,19,712008,2008,NA
"1245",55,20,363909,2008,NA
"1246",55,21,682536,2008,NA
"1247",55,22,229035,2008,NA
"1248",55,23,59834,2008,NA
"1249",55,24,35334,2008,NA
"1250",55,NA,210972,2008,NA
"1251",56,1,16884,2008,NA
"1252",56,2,7360,2008,NA
"1253",56,3,5854,2008,NA
"1254",56,4,7994,2008,NA
"1255",56,5,6519,2008,NA
"1256",56,6,6606,2008,NA
"1257",56,7,8403,2008,NA
"1258",56,8,6617,2008,NA
"1259",56,9,8600,2008,NA
"1260",56,10,6148,2008,NA
"1261",56,11,11675,2008,NA
"1262",56,12,10587,2008,NA
"1263",56,13,14907,2008,NA
"1264",56,14,16710,2008,NA
"1265",56,15,5300,2008,NA
"1266",56,16,108095,2008,NA
"1267",56,17,25422,2008,NA
"1268",56,18,39820,2008,NA
"1269",56,19,78910,2008,NA
"1270",56,20,36303,2008,NA
"1271",56,21,54358,2008,NA
"1272",56,22,18180,2008,NA
"1273",56,23,4525,2008,NA
"1274",56,24,3376,2008,NA
"1275",56,NA,23515,2008,NA
"1276",1,1,168835,2009,"alabama"
"1277",1,2,70897,2009,"alabama"
"1278",1,3,66133,2009,"alabama"
"1279",1,4,60275,2009,"alabama"
"1280",1,5,71355,2009,"alabama"
"1281",1,6,72679,2009,"alabama"
"1282",1,7,71607,2009,"alabama"
"1283",1,8,74966,2009,"alabama"
"1284",1,9,98223,2009,"alabama"
"1285",1,10,96834,2009,"alabama"
"1286",1,11,124990,2009,"alabama"
"1287",1,12,157908,2009,"alabama"
"1288",1,13,183200,2009,"alabama"
"1289",1,14,196785,2009,"alabama"
"1290",1,15,69204,2009,"alabama"
"1291",1,16,915574,2009,"alabama"
"1292",1,17,196668,2009,"alabama"
"1293",1,18,240392,2009,"alabama"
"1294",1,19,643376,2009,"alabama"
"1295",1,20,231350,2009,"alabama"
"1296",1,21,475448,2009,"alabama"
"1297",1,22,169955,2009,"alabama"
"1298",1,23,43609,2009,"alabama"
"1299",1,24,25733,2009,"alabama"
"1300",1,NA,182712,2009,"alabama"
"1301",2,1,24253,2009,"alaska"
"1302",2,2,5997,2009,"alaska"
"1303",2,3,9741,2009,"alaska"
"1304",2,4,9180,2009,"alaska"
"1305",2,5,9689,2009,"alaska"
"1306",2,6,12177,2009,"alaska"
"1307",2,7,12044,2009,"alaska"
"1308",2,8,10634,2009,"alaska"
"1309",2,9,10821,2009,"alaska"
"1310",2,10,12904,2009,"alaska"
"1311",2,11,16202,2009,"alaska"
"1312",2,12,15662,2009,"alaska"
"1313",2,13,19745,2009,"alaska"
"1314",2,14,21477,2009,"alaska"
"1315",2,15,8761,2009,"alaska"
"1316",2,16,123159,2009,"alaska"
"1317",2,17,28631,2009,"alaska"
"1318",2,18,46030,2009,"alaska"
"1319",2,19,111494,2009,"alaska"
"1320",2,20,34796,2009,"alaska"
"1321",2,21,81884,2009,"alaska"
"1322",2,22,28605,2009,"alaska"
